DateTime,From,Value_IN
2020/1/19 0:02,0x16c4cf49ec3b4c73997b6b4383bdfbad78afe00e,10.0
2020/1/19 0:05,0x16c4cf49ec3b4c73997b6b4383bdfbad78afe00e,10.0
2020/1/19 0:13,0x16c4cf49ec3b4c73997b6b4383bdfbad78afe00e,10.0
2020/1/19 0:17,0x16c4cf49ec3b4c73997b6b4383bdfbad78afe00e,1.0
2020/1/19 0:18,0x16c4cf49ec3b4c73997b6b4383bdfbad78afe00e,1.0
2020/1/19 0:20,0x16c4cf49ec3b4c73997b6b4383bdfbad78afe00e,1.0
2020/1/19 0:47,0x16c4cf49ec3b4c73997b6b4383bdfbad78afe00e,1.0
2020/1/19 1:11,0x16c4cf49ec3b4c73997b6b4383bdfbad78afe00e,1.0
2020/1/19 1:16,0x16c4cf49ec3b4c73997b6b4383bdfbad78afe00e,1.0
2020/1/19 1:21,0x16c4cf49ec3b4c73997b6b4383bdfbad78afe00e,0.1
2020/1/19 1:21,0x16c4cf49ec3b4c73997b6b4383bdfbad78afe00e,1.0
2020/1/19 1:28,0x16c4cf49ec3b4c73997b6b4383bdfbad78afe00e,0.1
2020/1/19 1:34,0x16c4cf49ec3b4c73997b6b4383bdfbad78afe00e,0.1
2020/1/19 1:46,0x16c4cf49ec3b4c73997b6b4383bdfbad78afe00e,0.1
2020/1/19 1:53,0x16c4cf49ec3b4c73997b6b4383bdfbad78afe00e,0.1
2020/1/19 1:54,0x16c4cf49ec3b4c73997b6b4383bdfbad78afe00e,0.1
2020/1/19 1:55,0x16c4cf49ec3b4c73997b6b4383bdfbad78afe00e,0.1
