DateTime,From,Value_IN
2021/9/14 6:09,0xc60645073baae43508d609ccc6888d1b4bc6a530,100.0
2021/9/14 7:14,0xc60645073baae43508d609ccc6888d1b4bc6a530,10.0
2021/9/14 7:14,0xc60645073baae43508d609ccc6888d1b4bc6a530,10.0
2021/9/14 7:15,0xc60645073baae43508d609ccc6888d1b4bc6a530,10.0
2021/9/14 7:16,0xc60645073baae43508d609ccc6888d1b4bc6a530,1.0
2021/9/14 7:17,0xc60645073baae43508d609ccc6888d1b4bc6a530,1.0
2021/9/14 7:18,0xc60645073baae43508d609ccc6888d1b4bc6a530,1.0
2021/9/14 7:34,0xc60645073baae43508d609ccc6888d1b4bc6a530,1.0
2021/9/15 13:38,0xc60645073baae43508d609ccc6888d1b4bc6a530,1.0
2021/9/15 13:40,0xc60645073baae43508d609ccc6888d1b4bc6a530,0.1
