DateTime,From,Value_IN
2021/1/12 5:23,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/1/31 6:25,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/1/31 7:12,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/1/31 7:13,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/1/31 7:15,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/1/31 7:16,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/1/31 7:16,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/1/31 7:21,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/1/31 7:22,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/3/1 11:27,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/3/1 11:29,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/3/1 11:30,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/3/1 11:34,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/3/20 11:30,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/3/30 7:48,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/3/30 7:55,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/3/30 8:06,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/4/5 3:28,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/4/5 3:28,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/4/5 3:28,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/5/5 2:45,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/5/5 2:49,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/5/5 2:54,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/6/11 11:03,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/10/20 10:39,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/10/20 10:40,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/10/20 10:45,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
2021/10/20 10:48,0xb83c15a93b65a57c59a568068dfee5da911146b8,100.0
