DateTime,From,Value_IN
2020/9/27 21:50,0x6ebd9c84027ad2c043ddb5aec406b8694083ce5c,10.0
2020/9/27 21:52,0x6ebd9c84027ad2c043ddb5aec406b8694083ce5c,10.0
2020/9/27 21:53,0x6ebd9c84027ad2c043ddb5aec406b8694083ce5c,10.0
2020/9/27 21:56,0x6ebd9c84027ad2c043ddb5aec406b8694083ce5c,10.0
2020/9/27 21:56,0x6ebd9c84027ad2c043ddb5aec406b8694083ce5c,10.0
2020/9/27 21:59,0x6ebd9c84027ad2c043ddb5aec406b8694083ce5c,10.0
2020/9/27 22:00,0x6ebd9c84027ad2c043ddb5aec406b8694083ce5c,10.0
2020/9/27 22:01,0x6ebd9c84027ad2c043ddb5aec406b8694083ce5c,10.0
2020/9/27 22:03,0x6ebd9c84027ad2c043ddb5aec406b8694083ce5c,10.0
2020/9/27 22:50,0x6ebd9c84027ad2c043ddb5aec406b8694083ce5c,0.1
2020/9/27 22:52,0x6ebd9c84027ad2c043ddb5aec406b8694083ce5c,0.1
2020/9/27 23:02,0x6ebd9c84027ad2c043ddb5aec406b8694083ce5c,0.1
2020/9/27 23:07,0x6ebd9c84027ad2c043ddb5aec406b8694083ce5c,0.1
2021/2/13 1:51,0x6ebd9c84027ad2c043ddb5aec406b8694083ce5c,10.0
2021/2/13 14:56,0x6ebd9c84027ad2c043ddb5aec406b8694083ce5c,10.0
2021/2/13 14:56,0x6ebd9c84027ad2c043ddb5aec406b8694083ce5c,10.0
2021/2/16 3:13,0x6ebd9c84027ad2c043ddb5aec406b8694083ce5c,100.0
2021/2/16 4:29,0x6ebd9c84027ad2c043ddb5aec406b8694083ce5c,10.0
