DateTime,From,Value_IN
2021/12/27 22:33,0xc08ecf04fa5f6d08ded9faf1e27bb53187bc7899,100.0
2021/12/27 22:41,0xc08ecf04fa5f6d08ded9faf1e27bb53187bc7899,10.0
2021/12/27 22:42,0xc08ecf04fa5f6d08ded9faf1e27bb53187bc7899,10.0
2021/12/27 22:44,0xc08ecf04fa5f6d08ded9faf1e27bb53187bc7899,10.0
2021/12/27 22:44,0xc08ecf04fa5f6d08ded9faf1e27bb53187bc7899,10.0
2021/12/27 23:03,0xc08ecf04fa5f6d08ded9faf1e27bb53187bc7899,10.0
2021/12/27 23:10,0xc08ecf04fa5f6d08ded9faf1e27bb53187bc7899,10.0
2021/12/27 23:10,0xc08ecf04fa5f6d08ded9faf1e27bb53187bc7899,10.0
2021/12/27 23:12,0xc08ecf04fa5f6d08ded9faf1e27bb53187bc7899,1.0
2021/12/27 23:15,0xc08ecf04fa5f6d08ded9faf1e27bb53187bc7899,1.0
2021/12/27 23:18,0xc08ecf04fa5f6d08ded9faf1e27bb53187bc7899,1.0
