DateTime,From,Value_IN
2022/2/10 1:52,0xf8595628473900beb4a9ed7a61fe0c552754ffa0,100.0
2022/2/10 1:54,0xf8595628473900beb4a9ed7a61fe0c552754ffa0,10.0
2022/2/10 1:54,0xf8595628473900beb4a9ed7a61fe0c552754ffa0,10.0
2022/2/10 1:55,0xf8595628473900beb4a9ed7a61fe0c552754ffa0,10.0
2022/2/10 1:56,0xf8595628473900beb4a9ed7a61fe0c552754ffa0,10.0
2022/2/10 1:57,0xf8595628473900beb4a9ed7a61fe0c552754ffa0,10.0
2022/2/10 1:58,0xf8595628473900beb4a9ed7a61fe0c552754ffa0,10.0
2022/2/10 2:26,0xf8595628473900beb4a9ed7a61fe0c552754ffa0,1.0
2022/2/10 2:26,0xf8595628473900beb4a9ed7a61fe0c552754ffa0,1.0
2022/2/10 2:27,0xf8595628473900beb4a9ed7a61fe0c552754ffa0,1.0
2022/2/10 2:28,0xf8595628473900beb4a9ed7a61fe0c552754ffa0,1.0
2022/2/10 2:29,0xf8595628473900beb4a9ed7a61fe0c552754ffa0,1.0
2022/3/29 2:07,0xf8595628473900beb4a9ed7a61fe0c552754ffa0,10.0
2022/3/29 2:08,0xf8595628473900beb4a9ed7a61fe0c552754ffa0,1.0
2022/3/29 2:09,0xf8595628473900beb4a9ed7a61fe0c552754ffa0,1.0
2022/3/29 2:09,0xf8595628473900beb4a9ed7a61fe0c552754ffa0,1.0
