DateTime,From,Value_IN
2021/12/20 20:15,0xc276038251de37c118a3a4f84979487bfa85b0a7,10.0
2021/12/20 20:16,0xc276038251de37c118a3a4f84979487bfa85b0a7,100.0
2021/12/20 20:17,0xc276038251de37c118a3a4f84979487bfa85b0a7,10.0
2021/12/20 20:18,0xc276038251de37c118a3a4f84979487bfa85b0a7,10.0
2021/12/20 20:19,0xc276038251de37c118a3a4f84979487bfa85b0a7,10.0
2021/12/20 20:21,0xc276038251de37c118a3a4f84979487bfa85b0a7,10.0
2021/12/20 20:22,0xc276038251de37c118a3a4f84979487bfa85b0a7,10.0
2021/12/20 20:22,0xc276038251de37c118a3a4f84979487bfa85b0a7,10.0
2021/12/20 20:23,0xc276038251de37c118a3a4f84979487bfa85b0a7,10.0
2021/12/20 20:24,0xc276038251de37c118a3a4f84979487bfa85b0a7,10.0
2021/12/20 20:25,0xc276038251de37c118a3a4f84979487bfa85b0a7,1.0
2021/12/20 20:25,0xc276038251de37c118a3a4f84979487bfa85b0a7,1.0
2021/12/20 20:27,0xc276038251de37c118a3a4f84979487bfa85b0a7,1.0
2021/12/20 20:28,0xc276038251de37c118a3a4f84979487bfa85b0a7,1.0
2021/12/20 20:29,0xc276038251de37c118a3a4f84979487bfa85b0a7,1.0
2021/12/20 20:35,0xc276038251de37c118a3a4f84979487bfa85b0a7,1.0
2021/12/21 9:28,0xc276038251de37c118a3a4f84979487bfa85b0a7,1.0
