DateTime,From,Value_IN
2021/6/14 4:11,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 4:41,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 4:43,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 5:11,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 5:13,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 5:18,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 5:23,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 6:01,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 6:04,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 6:14,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 6:18,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 6:18,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 6:19,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 6:23,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 6:24,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 6:26,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 6:30,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 6:33,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 6:35,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 6:37,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 6:38,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 6:39,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 6:41,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 6:43,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 6:45,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 6:51,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
2021/6/14 6:53,0x29662393524dda4962fd9f38380b97382bf949c9,100.0
