DateTime,From,Value_IN
2021/8/3 22:23,0x2b3af252277ecbc751d9eaa5bac5d01e00d76ac3,1.0
2021/8/3 22:23,0x2b3af252277ecbc751d9eaa5bac5d01e00d76ac3,100.0
2021/8/5 4:24,0x2b3af252277ecbc751d9eaa5bac5d01e00d76ac3,10.0
2021/8/5 4:25,0x2b3af252277ecbc751d9eaa5bac5d01e00d76ac3,10.0
2021/8/5 4:25,0x2b3af252277ecbc751d9eaa5bac5d01e00d76ac3,10.0
2021/8/5 4:27,0x2b3af252277ecbc751d9eaa5bac5d01e00d76ac3,10.0
2021/8/5 4:27,0x2b3af252277ecbc751d9eaa5bac5d01e00d76ac3,10.0
2021/8/5 4:28,0x2b3af252277ecbc751d9eaa5bac5d01e00d76ac3,1.0
2021/8/5 4:29,0x2b3af252277ecbc751d9eaa5bac5d01e00d76ac3,1.0
2021/8/5 4:29,0x2b3af252277ecbc751d9eaa5bac5d01e00d76ac3,1.0
2021/8/5 4:45,0x2b3af252277ecbc751d9eaa5bac5d01e00d76ac3,10.0
2021/8/5 4:46,0x2b3af252277ecbc751d9eaa5bac5d01e00d76ac3,10.0
