DateTime,From,Value_IN
2020/1/13 0:26,0x4fd37635b69a004bcb89616924792aeac5c496ba,1.0
2020/1/13 0:30,0x4fd37635b69a004bcb89616924792aeac5c496ba,1.0
2020/1/21 8:11,0x4fd37635b69a004bcb89616924792aeac5c496ba,0.1
2020/1/21 8:15,0x4fd37635b69a004bcb89616924792aeac5c496ba,0.1
2020/1/21 8:18,0x4fd37635b69a004bcb89616924792aeac5c496ba,0.1
2020/1/21 8:22,0x4fd37635b69a004bcb89616924792aeac5c496ba,0.1
2020/1/21 8:24,0x4fd37635b69a004bcb89616924792aeac5c496ba,0.1
2020/1/21 8:27,0x4fd37635b69a004bcb89616924792aeac5c496ba,0.1
