DateTime,From,Value_IN
2022/1/1 21:21,0xc659a14ab373f24707e830415cf9f62bd044c0e2,1.0
2022/1/3 16:09,0xc659a14ab373f24707e830415cf9f62bd044c0e2,10.0
2022/1/3 16:10,0xc659a14ab373f24707e830415cf9f62bd044c0e2,10.0
2022/1/3 16:21,0xc659a14ab373f24707e830415cf9f62bd044c0e2,10.0
2022/1/3 16:23,0xc659a14ab373f24707e830415cf9f62bd044c0e2,10.0
2022/1/3 16:25,0xc659a14ab373f24707e830415cf9f62bd044c0e2,10.0
2022/1/3 17:16,0xc659a14ab373f24707e830415cf9f62bd044c0e2,10.0
2022/1/3 17:17,0xc659a14ab373f24707e830415cf9f62bd044c0e2,10.0
2022/1/3 17:17,0xc659a14ab373f24707e830415cf9f62bd044c0e2,10.0
2022/1/3 17:18,0xc659a14ab373f24707e830415cf9f62bd044c0e2,10.0
