DateTime,From,Value_IN
2022/2/20 18:04,0x4918369c3bae54f3535f04db6e1ec211c02c0802,10.0
2022/2/20 18:04,0x4918369c3bae54f3535f04db6e1ec211c02c0802,10.0
2022/2/20 18:08,0x4918369c3bae54f3535f04db6e1ec211c02c0802,10.0
2022/2/20 18:09,0x4918369c3bae54f3535f04db6e1ec211c02c0802,1.0
2022/2/20 18:09,0x4918369c3bae54f3535f04db6e1ec211c02c0802,1.0
2022/2/20 18:10,0x4918369c3bae54f3535f04db6e1ec211c02c0802,1.0
2022/2/20 18:11,0x4918369c3bae54f3535f04db6e1ec211c02c0802,1.0
2022/2/20 18:11,0x4918369c3bae54f3535f04db6e1ec211c02c0802,1.0
2022/2/20 18:12,0x4918369c3bae54f3535f04db6e1ec211c02c0802,1.0
