DateTime,From,Value_IN
2022/1/16 14:49,0xb0eba321c1bbd114d675a601183d454999a2997a,100.0
2022/1/16 15:40,0xb0eba321c1bbd114d675a601183d454999a2997a,100.0
2022/1/16 16:59,0xb0eba321c1bbd114d675a601183d454999a2997a,100.0
2022/1/16 17:00,0xb0eba321c1bbd114d675a601183d454999a2997a,100.0
2022/1/16 18:40,0xb0eba321c1bbd114d675a601183d454999a2997a,100.0
2022/1/16 18:48,0xb0eba321c1bbd114d675a601183d454999a2997a,100.0
2022/1/16 19:00,0xb0eba321c1bbd114d675a601183d454999a2997a,100.0
2022/1/16 19:02,0xb0eba321c1bbd114d675a601183d454999a2997a,100.0
2022/1/17 14:04,0xb0eba321c1bbd114d675a601183d454999a2997a,100.0
2022/1/17 15:06,0xb0eba321c1bbd114d675a601183d454999a2997a,100.0
2022/1/17 15:34,0xb0eba321c1bbd114d675a601183d454999a2997a,100.0
2022/2/1 17:51,0xb0eba321c1bbd114d675a601183d454999a2997a,100.0
2022/2/7 13:36,0xb0eba321c1bbd114d675a601183d454999a2997a,10.0
2022/2/15 18:26,0xb0eba321c1bbd114d675a601183d454999a2997a,10.0
2022/3/8 14:49,0xb0eba321c1bbd114d675a601183d454999a2997a,10.0
2022/3/24 16:34,0xb0eba321c1bbd114d675a601183d454999a2997a,10.0
2022/3/24 16:34,0xb0eba321c1bbd114d675a601183d454999a2997a,10.0
2022/3/24 16:36,0xb0eba321c1bbd114d675a601183d454999a2997a,10.0
2022/3/24 16:38,0xb0eba321c1bbd114d675a601183d454999a2997a,10.0
