DateTime,From,Value_IN
2022/2/4 13:42,0x10da75631d05fcdf5451cfd70eaff6bf343307e9,10.0
2022/2/4 14:05,0x10da75631d05fcdf5451cfd70eaff6bf343307e9,100.0
2022/2/4 14:07,0x10da75631d05fcdf5451cfd70eaff6bf343307e9,100.0
2022/2/4 14:09,0x10da75631d05fcdf5451cfd70eaff6bf343307e9,100.0
2022/2/4 14:13,0x10da75631d05fcdf5451cfd70eaff6bf343307e9,100.0
2022/2/4 14:15,0x10da75631d05fcdf5451cfd70eaff6bf343307e9,100.0
2022/2/4 14:17,0x10da75631d05fcdf5451cfd70eaff6bf343307e9,10.0
2022/2/4 14:17,0x10da75631d05fcdf5451cfd70eaff6bf343307e9,10.0
2022/2/4 14:22,0x10da75631d05fcdf5451cfd70eaff6bf343307e9,10.0
2022/2/4 14:23,0x10da75631d05fcdf5451cfd70eaff6bf343307e9,10.0
2022/2/4 14:24,0x10da75631d05fcdf5451cfd70eaff6bf343307e9,10.0
2022/2/4 14:25,0x10da75631d05fcdf5451cfd70eaff6bf343307e9,10.0
2022/2/4 14:26,0x10da75631d05fcdf5451cfd70eaff6bf343307e9,1.0
2022/2/4 14:27,0x10da75631d05fcdf5451cfd70eaff6bf343307e9,1.0
2022/2/4 14:28,0x10da75631d05fcdf5451cfd70eaff6bf343307e9,1.0
2022/2/4 14:30,0x10da75631d05fcdf5451cfd70eaff6bf343307e9,0.1
2022/2/4 14:30,0x10da75631d05fcdf5451cfd70eaff6bf343307e9,0.1
2022/2/10 12:16,0x10da75631d05fcdf5451cfd70eaff6bf343307e9,1.0
2022/2/10 12:19,0x10da75631d05fcdf5451cfd70eaff6bf343307e9,1.0
2022/2/28 14:43,0x10da75631d05fcdf5451cfd70eaff6bf343307e9,1.0
2022/2/28 14:44,0x10da75631d05fcdf5451cfd70eaff6bf343307e9,1.0
