DateTime,From,Value_IN
2021/5/16 2:00,0x303e21ccd074840b9b8e1e6c70432f5dec712fcb,100.0
2021/5/16 2:01,0x303e21ccd074840b9b8e1e6c70432f5dec712fcb,10.0
2021/5/16 2:03,0x303e21ccd074840b9b8e1e6c70432f5dec712fcb,1.0
2021/5/16 2:05,0x303e21ccd074840b9b8e1e6c70432f5dec712fcb,1.0
2021/5/16 2:06,0x303e21ccd074840b9b8e1e6c70432f5dec712fcb,1.0
2021/5/16 2:07,0x303e21ccd074840b9b8e1e6c70432f5dec712fcb,1.0
2021/5/16 2:08,0x303e21ccd074840b9b8e1e6c70432f5dec712fcb,1.0
2021/5/16 2:13,0x303e21ccd074840b9b8e1e6c70432f5dec712fcb,1.0
2021/5/16 2:13,0x303e21ccd074840b9b8e1e6c70432f5dec712fcb,1.0
2021/5/16 2:24,0x303e21ccd074840b9b8e1e6c70432f5dec712fcb,1.0
2021/5/16 2:26,0x303e21ccd074840b9b8e1e6c70432f5dec712fcb,1.0
2021/5/16 2:27,0x303e21ccd074840b9b8e1e6c70432f5dec712fcb,0.1
2021/5/16 4:38,0x303e21ccd074840b9b8e1e6c70432f5dec712fcb,0.1
