DateTime,From,Value_IN
2021/1/21 7:58,0xd3165df056a6096f420b94b8cb22fbf8fd1648eb,10.0
2021/1/21 8:10,0xd3165df056a6096f420b94b8cb22fbf8fd1648eb,10.0
2021/1/21 20:54,0xd3165df056a6096f420b94b8cb22fbf8fd1648eb,10.0
2021/1/21 20:56,0xd3165df056a6096f420b94b8cb22fbf8fd1648eb,10.0
2021/1/21 20:59,0xd3165df056a6096f420b94b8cb22fbf8fd1648eb,10.0
2021/1/21 21:06,0xd3165df056a6096f420b94b8cb22fbf8fd1648eb,1.0
2021/1/21 21:10,0xd3165df056a6096f420b94b8cb22fbf8fd1648eb,0.1
2021/1/21 21:13,0xd3165df056a6096f420b94b8cb22fbf8fd1648eb,0.1
2021/1/21 21:17,0xd3165df056a6096f420b94b8cb22fbf8fd1648eb,0.1
2021/1/21 21:19,0xd3165df056a6096f420b94b8cb22fbf8fd1648eb,0.1
2021/1/21 21:20,0xd3165df056a6096f420b94b8cb22fbf8fd1648eb,0.1
