DateTime,From,Value_IN
2022/3/12 8:54,0xfbdddbb6b2ba8d20c73e89edf40c109f092766a6,10.0
2022/3/12 8:55,0xfbdddbb6b2ba8d20c73e89edf40c109f092766a6,10.0
2022/3/12 8:55,0xfbdddbb6b2ba8d20c73e89edf40c109f092766a6,10.0
2022/3/12 8:55,0xfbdddbb6b2ba8d20c73e89edf40c109f092766a6,10.0
2022/3/12 8:57,0xfbdddbb6b2ba8d20c73e89edf40c109f092766a6,10.0
2022/3/12 8:58,0xfbdddbb6b2ba8d20c73e89edf40c109f092766a6,1.0
2022/3/12 8:58,0xfbdddbb6b2ba8d20c73e89edf40c109f092766a6,1.0
2022/3/12 8:59,0xfbdddbb6b2ba8d20c73e89edf40c109f092766a6,1.0
2022/3/12 8:59,0xfbdddbb6b2ba8d20c73e89edf40c109f092766a6,1.0
2022/3/12 8:59,0xfbdddbb6b2ba8d20c73e89edf40c109f092766a6,1.0
2022/3/12 9:02,0xfbdddbb6b2ba8d20c73e89edf40c109f092766a6,1.0
