DateTime,From,Value_IN
2020/10/8 11:44,0x9fe8f1bbe8a87ed40ba864b994e1eff7ff1e2b85,10.0
2020/10/8 11:46,0x9fe8f1bbe8a87ed40ba864b994e1eff7ff1e2b85,1.0
2020/10/8 11:47,0x9fe8f1bbe8a87ed40ba864b994e1eff7ff1e2b85,1.0
2020/10/8 11:48,0x9fe8f1bbe8a87ed40ba864b994e1eff7ff1e2b85,1.0
2020/10/8 11:49,0x9fe8f1bbe8a87ed40ba864b994e1eff7ff1e2b85,1.0
2020/11/1 7:37,0x9fe8f1bbe8a87ed40ba864b994e1eff7ff1e2b85,1.0
2021/1/3 11:16,0x9fe8f1bbe8a87ed40ba864b994e1eff7ff1e2b85,10.0
2021/1/3 11:19,0x9fe8f1bbe8a87ed40ba864b994e1eff7ff1e2b85,10.0
