DateTime,From,Value_IN
2020/7/10 12:29,0x947d074ea3d290d93c7d7e879e9a9dcacb5f6419,10.0
2020/7/10 12:38,0x947d074ea3d290d93c7d7e879e9a9dcacb5f6419,10.0
2020/7/10 13:02,0x947d074ea3d290d93c7d7e879e9a9dcacb5f6419,10.0
2020/7/12 1:24,0x947d074ea3d290d93c7d7e879e9a9dcacb5f6419,0.1
2020/7/12 1:25,0x947d074ea3d290d93c7d7e879e9a9dcacb5f6419,0.1
2020/7/30 4:58,0x947d074ea3d290d93c7d7e879e9a9dcacb5f6419,1.0
2020/7/30 5:01,0x947d074ea3d290d93c7d7e879e9a9dcacb5f6419,1.0
2020/7/30 5:05,0x947d074ea3d290d93c7d7e879e9a9dcacb5f6419,1.0
2020/7/30 5:11,0x947d074ea3d290d93c7d7e879e9a9dcacb5f6419,1.0
