DateTime,From,Value_IN
2021/10/27 1:26,0xaaaa7ecdcded220ceeb1a1a16b70ac894746727b,10.0
2022/1/1 1:03,0xaaaa7ecdcded220ceeb1a1a16b70ac894746727b,10.0
2022/1/1 1:05,0xaaaa7ecdcded220ceeb1a1a16b70ac894746727b,10.0
2022/1/1 1:07,0xaaaa7ecdcded220ceeb1a1a16b70ac894746727b,10.0
2022/1/21 4:06,0xaaaa7ecdcded220ceeb1a1a16b70ac894746727b,100.0
2022/1/21 4:08,0xaaaa7ecdcded220ceeb1a1a16b70ac894746727b,100.0
2022/1/22 5:50,0xaaaa7ecdcded220ceeb1a1a16b70ac894746727b,100.0
2022/1/22 6:06,0xaaaa7ecdcded220ceeb1a1a16b70ac894746727b,100.0
