DateTime,From,Value_IN
2021/6/4 22:52,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,1.0
2021/6/4 23:01,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,10.0
2021/6/4 23:09,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,10.0
2021/6/4 23:44,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,10.0
2021/6/4 23:52,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,1.0
2021/6/4 23:53,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,1.0
2021/6/4 23:54,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,1.0
2021/6/5 0:37,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,1.0
2021/6/5 1:00,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,1.0
2021/6/5 1:00,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,1.0
2021/6/5 1:00,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,1.0
2021/6/5 1:00,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,1.0
2021/6/5 1:00,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,1.0
2021/6/5 1:21,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,0.1
2021/6/5 17:37,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,10.0
2021/6/5 17:51,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,0.1
2021/6/5 17:52,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,0.1
2021/6/5 17:52,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,0.1
2021/6/5 17:53,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,0.1
2021/6/5 17:53,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,0.1
2021/6/7 20:06,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,10.0
2021/6/7 20:06,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,10.0
2021/6/7 22:07,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,1.0
2021/6/7 22:07,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,1.0
2021/6/7 22:07,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,1.0
2021/6/7 22:07,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,1.0
2021/6/7 22:07,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,1.0
2021/6/7 22:07,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,1.0
2021/6/7 22:07,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,1.0
2021/6/7 22:07,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,1.0
2021/6/7 22:07,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,10.0
2021/6/7 22:07,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,10.0
2021/6/7 22:07,0x09c80d8540be455575bd0d4e0bccc857eb3ef5bb,10.0
