DateTime,From,Value_IN
2020/6/22 9:19,0x03cb00d80688acba46f6b9e7eeff274a13226a16,10.0
2020/6/22 9:19,0x03cb00d80688acba46f6b9e7eeff274a13226a16,10.0
2020/6/22 9:19,0x03cb00d80688acba46f6b9e7eeff274a13226a16,10.0
2020/6/22 9:20,0x03cb00d80688acba46f6b9e7eeff274a13226a16,1.0
2020/6/22 9:20,0x03cb00d80688acba46f6b9e7eeff274a13226a16,10.0
2020/6/22 9:21,0x03cb00d80688acba46f6b9e7eeff274a13226a16,1.0
2020/6/22 9:21,0x03cb00d80688acba46f6b9e7eeff274a13226a16,1.0
2020/6/22 10:13,0x03cb00d80688acba46f6b9e7eeff274a13226a16,0.1
2020/6/22 10:15,0x03cb00d80688acba46f6b9e7eeff274a13226a16,0.1
2020/6/22 10:16,0x03cb00d80688acba46f6b9e7eeff274a13226a16,0.1
