DateTime,From,Value_IN
2022/3/17 15:48,0xdbc10e9da6202f9c793f8095e6fd96424a9ce9fd,100.0
2022/3/17 15:52,0xdbc10e9da6202f9c793f8095e6fd96424a9ce9fd,100.0
2022/3/17 15:54,0xdbc10e9da6202f9c793f8095e6fd96424a9ce9fd,100.0
2022/3/17 15:56,0xdbc10e9da6202f9c793f8095e6fd96424a9ce9fd,10.0
2022/3/17 16:00,0xdbc10e9da6202f9c793f8095e6fd96424a9ce9fd,10.0
2022/3/17 16:01,0xdbc10e9da6202f9c793f8095e6fd96424a9ce9fd,10.0
2022/3/17 16:16,0xdbc10e9da6202f9c793f8095e6fd96424a9ce9fd,10.0
2022/3/17 16:55,0xdbc10e9da6202f9c793f8095e6fd96424a9ce9fd,10.0
2022/3/17 16:56,0xdbc10e9da6202f9c793f8095e6fd96424a9ce9fd,10.0
2022/3/17 16:57,0xdbc10e9da6202f9c793f8095e6fd96424a9ce9fd,1.0
2022/3/17 17:02,0xdbc10e9da6202f9c793f8095e6fd96424a9ce9fd,1.0
2022/3/17 17:04,0xdbc10e9da6202f9c793f8095e6fd96424a9ce9fd,1.0
