DateTime,From,Value_IN
2021/6/20 7:16,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,100.0
2021/6/20 7:19,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,100.0
2021/6/20 7:20,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,100.0
2021/6/20 7:55,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,10.0
2021/6/20 7:56,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,10.0
2021/6/20 7:57,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,10.0
2021/6/20 7:57,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,10.0
2021/6/20 7:58,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,10.0
2021/6/20 7:59,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,10.0
2022/3/21 20:20,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,100.0
2022/3/21 20:22,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,100.0
2022/3/21 20:24,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,100.0
2022/3/21 20:30,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,100.0
2022/3/21 20:31,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,100.0
2022/3/21 20:33,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,100.0
2022/3/21 20:35,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,10.0
2022/3/21 20:37,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,10.0
2022/3/21 20:39,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,10.0
2022/3/21 20:40,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,10.0
2022/3/21 20:41,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,10.0
2022/3/21 20:42,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,10.0
2022/3/21 20:42,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,10.0
2022/3/21 20:49,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,1.0
2022/3/21 20:50,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,1.0
2022/3/21 20:53,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,1.0
2022/3/21 20:53,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,1.0
2022/3/21 20:53,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,1.0
2022/3/21 20:53,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,1.0
2022/3/21 20:53,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,1.0
2022/3/21 20:53,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,1.0
2022/3/21 20:54,0xfea6737e7ef279f20fa97ae41b1ef9b8d800bc9e,1.0
